image_num,estimated_lat,estimated_lon,actual_lat,actual_lon,error_meters,processing_time_sec,measurement_available,feature_count,measurement_error_meters,length_std,length_mean,inlier_count,length_confidence,inlier_confidence
2,30.924719880366307,120.14523506913059,30.92470944,120.1452275,1.3685350637575704,5.114356279373169,False,3911,,,,,,
3,30.925360816689327,120.14419293675246,30.92529959,120.1444368,24.257552272357003,4.914010286331177,True,4250,26.911173745166494,351.73884204690137,1749.7720642089844,75,0.7989801933396901,0.3
4,30.92589600307237,120.14339585816886,30.92587828,120.1436232,21.79261991667741,4.8636908531188965,True,4615,21.570201201406466,350.8374352562521,1731.9707946777344,98,0.7974345547082207,0.392
5,30.92640079074846,120.14238747692067,30.92645696,120.1428211,41.86528726655602,5.356260299682617,True,4821,45.65488400862742,320.73497427482806,1700.3247375488281,146,0.8113684008754725,0.584
6,30.926919605055737,120.14157053130913,30.92703565,120.1420189,44.7102793765397,4.502346038818359,False,4378,,,,,,
7,30.927542182224464,120.14059019657527,30.92760861,120.1412282,61.354090432581636,4.787906169891357,False,3986,,,,,,
8,30.928164759393194,120.13960986184141,30.92819876,120.1404146,76.9173020882509,4.777803659439087,False,3566,,,,,,
9,30.92868357370047,120.13879291622986,30.92877744,120.139624,80.0243338735344,5.270578861236572,False,3507,,,,,,
10,30.9293061508692,120.13781258149601,30.92936186,120.1388218,96.54416890147888,5.264777183532715,False,3743,,,,,,
11,30.92992872803793,120.13683224676215,30.92992909,120.1380197,113.3599242756753,5.251699924468994,False,4199,,,,,,
12,30.930447542345206,120.13601530115061,30.93050205,120.1372061,113.84112833160646,5.2779436111450195,False,4433,,,,,,
13,30.931070119513933,120.13503496641675,30.93108646,120.1364039,130.6975505012316,5.376945734024048,False,4232,,,,,,
14,30.93158893382121,120.1342180208052,30.93166515,120.1356132,133.4603810416752,5.754190444946289,False,4001,,,,,,
15,30.932126633838955,120.1343551840956,30.93223238,120.1347882,42.98117904743004,4.905782222747803,True,4471,37.820657981401936,355.43252417342393,1768.7545776367188,36,0.7990492696571126,0.144
16,30.932726933825112,120.13351611725287,30.93282253,120.1339975,47.17114105009002,4.559380054473877,True,4860,45.85394061486134,312.26392441521494,1682.8966979980469,32,0.8144485488701236,0.128
17,30.933363461384896,120.13264894858351,30.93340121,120.1331954,52.33581801845042,4.851607322692871,False,4515,,,,,,
18,30.93389390101805,120.1319263080257,30.9339799,120.1324047,46.6621839952853,4.7466371059417725,False,4339,,,,,,
19,30.934530428577833,120.13105913935634,30.93455859,120.1315911,50.880155253119824,4.8290557861328125,False,3774,,,,,,
20,30.935060868210986,120.13033649879854,30.93513727,120.1307889,44.01784427130348,5.251739978790283,False,3512,,,,,,
21,30.93569739577077,120.12946933012918,30.93571596,120.1299868,49.44333458384826,4.70609974861145,False,3627,,,,,,
22,30.93633392333055,120.12860216145981,30.93628319,120.1291732,54.80581256645715,5.233728647232056,False,3405,,,,,,
23,30.936864362963703,120.12787952090201,30.93686188,120.1283711,46.92928579984222,5.273289680480957,False,3055,,,,,,
24,30.93739480259686,120.12715688034422,30.93743484,120.1275689,39.58505983491464,4.781603574752808,False,2968,,,,,,
25,30.937865765777598,120.12652816896933,30.93802498,120.1267668,28.863430580571787,5.122669219970703,True,3292,28.817072894176164,325.85374536078297,1748.7204284667969,85,0.8136616121957941,0.34
26,30.938403641530687,120.12576729756313,30.93860367,120.1259646,29.16504939970093,5.0567028522491455,True,3658,32.285880027166506,344.996233625639,1727.2820739746094,85,0.8002664192352926,0.34
27,30.938968132102243,120.12491828206122,30.93918236,120.125174,34.127232118270705,4.5409698486328125,True,4498,40.5318804321469,352.11485912065797,1640.6138610839844,103,0.7853761525042773,0.412
28,30.93958943283701,120.12425565689335,30.93976104,120.1243718,22.08779473277427,4.596287250518799,True,4920,7.675875872815646,313.3010506835025,1661.74462890625,27,0.8114625765995613,0.108
29,30.940243514792712,120.12343034492308,30.94035119,120.1235697,17.90689535484113,4.546005964279175,False,5155,,,,,,
30,30.940703304174743,120.12245532031,30.94091842,120.1227561,37.388897248116656,4.669826984405518,True,5248,49.89736885365076,281.9075980425594,1690.7786254882812,83,0.8332675882029517,0.332
