image_num,estimated_lat,estimated_lon,actual_lat,actual_lon,error_meters,processing_time_sec,measurement_available,feature_count,measurement_error_meters,length_std,length_mean,inlier_count,length_confidence,inlier_confidence
2,29.76015123822409,115.97489184360516,29.7602441,115.9748087,13.093824858771136,2.182279586791992,True,6223,15.001907159731418,304.10068889951015,1196.0495147705078,255,0.7457457361555307,1.0
3,29.759303869026233,115.97500783954497,29.75953363,115.9747973,32.68531093797683,2.523792266845703,True,5636,25.655584090335406,345.561840424443,1249.7718505859375,71,0.7235000610211926,0.284
4,29.758635475703915,115.97491741710667,29.75882316,115.9747858,24.461557775194997,2.33168625831604,True,4131,15.56146755149756,300.18159866384025,1192.6487274169922,135,0.7483067798898626,0.54
5,29.757805065129077,115.97480419124234,29.75810696,115.9747858,33.65392070211443,2.388747453689575,True,2994,14.605009788784749,274.99130738847714,1166.079345703125,52,0.7641744462743552,0.208
6,29.757162526218536,115.97485721388435,29.7573965,115.9748431,26.081664982401364,2.9425034523010254,True,2375,23.008595282772344,275.1847787507495,1166.8054809570312,33,0.7641553941578687,0.132
7,29.756276081853972,115.97484522447718,29.75668603,115.9747858,45.99548848419124,2.3498430252075195,False,2463,,,,,,
8,29.755702577281514,115.97468619649213,29.75596983,115.9747744,30.948084543941352,2.4091203212738037,True,2568,25.373331796522084,288.75374849083175,1090.7333679199219,18,0.7352664207555158,0.072
9,29.755087910373778,115.97493524109805,29.75525363,115.9748431,20.48529712166099,2.178978681564331,True,3115,45.42941587525934,308.0672348915181,1206.8346099853516,38,0.7447311898891784,0.152
10,29.754486912394885,115.97501565505578,29.75454317,115.9748087,20.961519388567776,2.4028995037078857,True,4268,27.442685247004608,310.798588619798,1192.2198791503906,121,0.7393110163191694,0.484
11,29.75376289129675,115.97482490860742,29.7538327,115.97474,11.302579264273687,1.961388349533081,True,4405,24.334271010322787,285.88115729470536,1163.248031616211,174,0.7542388643482134,0.696
12,29.752970522733456,115.97493382421364,29.7531165,115.9747858,21.651445714002417,2.204801082611084,True,4791,30.40667530234167,285.700636172614,1166.3860168457031,175,0.7550548171477194,0.7
13,29.752359215589628,115.9750570073003,29.75240603,115.9748431,21.322775506591388,2.375513792037964,True,4933,40.04928204424324,305.34666176258986,1193.9163665771484,146,0.7442478633256435,0.584
14,29.751641903614747,115.97490459576059,29.75169557,115.9747858,12.943843882197827,2.108900547027588,True,4958,35.37864876852019,313.45856248043617,1185.5854187011719,146,0.7356086220899756,0.584
15,29.750817165967945,115.97489423110798,29.7509851,115.97474,23.91078799804103,2.2958834171295166,True,5555,20.619361305681824,291.5360283268046,1178.955062866211,86,0.7527165898774477,0.344
16,29.75017101686153,115.97495490833555,29.7502689,115.9747973,18.73004716371978,2.283255100250244,True,5887,29.048097805026046,280.8788095776539,1167.7958374023438,137,0.7594795249463782,0.548
17,29.749407473221336,115.97509731207401,29.74955843,115.9748202,31.620439604159696,2.849862575531006,True,5662,44.96552393040312,293.0677183565672,1170.8283233642578,135,0.7496919808751581,0.54
18,29.74875295618483,115.97507635588435,29.74884797,115.9747744,31.04421605969956,2.2655930519104004,True,3675,30.13447131153635,269.00729588472785,1139.968032836914,47,0.7640220706757199,0.188
19,29.747908983404898,115.97493910678193,29.74813177,115.9747744,29.470839544743175,2.123077869415283,True,2807,29.29119975008602,307.45585508797933,1201.3557739257812,63,0.7440759334070728,0.252
20,29.74728200786971,115.97492527781426,29.74741557,115.9747973,19.341262518265356,2.6733620166778564,False,2040,,,,,,
21,29.746446040489456,115.97490683919072,29.7467051,115.9748087,30.358603004476596,2.7708137035369873,False,1945,,,,,,
22,29.74581906495427,115.97489301022306,29.74599464,115.9747858,22.122308425272205,2.2930426597595215,False,1468,,,,,,
23,29.745192089419078,115.97487918125539,29.74527844,115.9747744,13.96349155461041,2.660961389541626,False,947,,,,,,
24,29.744565113883887,115.97486535228774,29.74456797,115.9747744,8.797131051672565,2.633962631225586,False,789,,,,,,
25,29.743826237386553,115.9746001432085,29.74385177,115.9747514,14.894091437125347,2.2974531650543213,True,805,22.978715740225812,226.44610437542286,1091.482437133789,18,0.7925334419763402,0.072
26,29.74320929211034,115.97455519775349,29.74314131,115.9747858,23.539509810157316,2.5046489238739014,False,1020,,,,,,
27,29.74244074132151,115.97474425199023,29.74243084,115.9747744,3.115569139399605,2.057164430618286,True,1437,17.55021227116698,337.52489875890655,1233.723159790039,27,0.7264176358524808,0.108
28,29.741815096270678,115.9747440814195,29.74172037,115.9747858,11.28966248365209,2.2573189735412598,True,2204,8.368755416524191,274.94478484980345,1168.4818725585938,30,0.7646991439860644,0.12
29,29.740996390331272,115.9747271351335,29.74100417,115.9747858,5.736256020106395,2.7661383152008057,False,2162,,,,,,
30,29.740380150197186,115.97476516864491,29.74029371,115.9747973,10.111325361138327,2.46042537689209,True,1765,9.617562068258891,292.07749086198,1169.151351928711,30,0.7501799143625423,0.12
31,29.7397659527537,115.97475971067078,29.73958324,115.9747744,20.389082118668508,2.4386584758758545,False,1430,,,,,,
32,29.73894702282905,115.97475243337195,29.73886704,115.97474,8.98443069387727,2.790248155593872,False,342,,,,,,
33,29.738128092904397,115.97474515607311,29.73815084,115.97474,2.5807858635159344,2.722440719604492,False,16,,,,,,
34,29.737513895460907,115.97473969809899,29.73744038,115.9747973,9.89815932893015,2.5042073726654053,False,16,,,,,,
35,29.736899698017417,115.97473424012486,29.73672991,115.9748202,20.64647233975859,2.7426552772521973,False,29,,,,,,
36,29.736285500573928,115.97472878215073,29.73601371,115.9747973,30.972110463037385,2.735572099685669,False,32,,,,,,
37,29.735466570649276,115.97472150485191,29.73530324,115.9747858,19.214753277721503,2.4665815830230713,False,54,,,,,,
38,29.73485237320579,115.97471604687779,29.73459278,115.9747973,29.946164891103862,2.7209324836730957,False,38,,,,,,
39,29.7342381757623,115.97471058890366,29.73387658,115.9747514,40.445671861582625,2.719890594482422,False,114,,,,,,
40,29.73341924583765,115.97470331160483,29.73316611,115.9747744,29.00476056943654,2.4104580879211426,False,295,,,,,,
41,29.73280504839416,115.9746978536307,29.73244991,115.9748202,41.264874412182834,2.7749269008636475,False,368,,,,,,
42,29.73219085095067,115.97469239565658,29.73173945,115.9747973,51.26282321594526,2.7721939086914062,False,309,,,,,,
43,29.731371921026017,115.97468511835774,29.73102325,115.9747858,40.01548941103793,2.42749285697937,False,233,,,,,,
44,29.73075772358253,115.97467966038361,29.73031278,115.9747973,50.81958860044792,2.804413080215454,False,105,,,,,,
45,29.72993879365788,115.9746723830848,29.72960231,115.9747744,38.733588602898045,2.8601861000061035,False,79,,,,,,
46,29.72932459621439,115.97466692511067,29.72888612,115.9747858,50.145378273176206,2.454796075820923,False,223,,,,,,
47,29.72850566628974,115.97465964781183,29.72817565,115.9747973,39.07262756884184,2.817891836166382,False,971,,,,,,
48,29.72789146884625,115.97465418983771,29.72746518,115.9747858,49.13002907162738,2.7822844982147217,False,2209,,,,,,
49,29.7266339932868,115.97496190475898,29.72674898,115.9747973,20.4204493395189,3.2095324993133545,True,3624,24.518474864682812,317.6608697771624,1148.123062133789,41,0.7233215843719845,0.164
50,29.725995381709943,115.97486582702153,29.72603852,115.9747858,9.104746417809997,1.9875867366790771,True,4757,5.172142977434797,279.95657393991434,1085.18408203125,62,0.7420192771203472,0.248
51,29.72532716400992,115.97471839723829,29.72532805,115.9747514,3.1915478826831403,2.007227659225464,True,5468,17.589094030758414,314.2281078686966,1128.233169555664,125,0.7214865540671436,0.5
52,29.724460058611584,115.97470366883805,29.72461185,115.9747744,18.228134181046894,2.3467721939086914,True,6285,22.106119160956357,295.87878958864695,1071.7195129394531,52,0.7239214309188726,0.208
53,29.723809390627842,115.97471000445539,29.72389565,115.9747973,12.782978673046008,2.2950732707977295,True,6423,13.377962873633413,299.425307870142,1102.494384765625,81,0.7284110359130802,0.324
54,29.723157317636172,115.97479066919578,29.72319092,115.9748087,4.126706857657965,1.9967982769012451,True,6435,12.801044928766585,249.94226807294584,1057.5488891601562,100,0.7636588997115439,0.4
55,29.722386753313486,115.97486413259375,29.72247472,115.9747973,11.731308236226353,2.1053884029388428,True,6771,26.956147227832925,283.56187228707006,1005.9167938232422,40,0.7181060361768878,0.16
56,29.721746552070197,115.97487713480189,29.72175852,115.9747858,8.928316448269523,2.512929916381836,True,6658,9.42796697718727,281.7941143128813,1121.6945037841797,133,0.7487781981972695,0.532
57,29.72106959202208,115.97498635547052,29.72104805,115.9747973,18.430642458988242,2.0371017456054688,True,6751,30.12406750982876,269.9649618800735,1098.7645416259766,150,0.7543013524257224,0.6
58,29.720363308643623,115.97491169773438,29.72033759,115.9747858,12.501433858670312,2.1381328105926514,True,6352,11.604270048911362,271.3558028541747,1119.6320190429688,164,0.7576384041909392,0.656
59,29.719674651098554,115.97483891282168,29.71962712,115.9747514,9.977466901891155,2.1970925331115723,True,6405,9.832294909187242,306.64374818189805,1129.8917541503906,121,0.7286078537563314,0.484
60,29.718851474608776,115.9748869678083,29.71891092,115.9747744,12.735028737679785,2.1641390323638916,True,6260,19.40975553112241,276.0128756645387,1114.4109344482422,137,0.7523239703303918,0.548
61,29.71818171314794,115.97488880156584,29.71820045,115.9747514,13.44392543704564,2.2733442783355713,True,5880,18.22661377231385,286.8568477064998,1143.9532012939453,37,0.7492407492002023,0.148
62,29.717512188978638,115.97494784112301,29.71748426,115.9747973,14.879636671614612,2.287137031555176,True,5907,21.275571099430454,273.05444840575484,1091.797607421875,154,0.749903785692905,0.616
63,29.71672087326038,115.97503987984312,29.71677379,115.9747973,24.176227829661126,2.1969454288482666,True,5924,28.519054688700216,271.8674640752427,1092.6727905273438,235,0.7511904145210438,0.94
64,29.71609586100201,115.97507777764947,29.71606332,115.9747858,28.45388268953907,2.1732678413391113,True,5801,33.95655647330579,246.83339873492216,1061.5406188964844,52,0.7674762563569958,0.208
65,29.71542918881332,115.97503691958977,29.71534712,115.9747744,26.969485419794477,2.021207094192505,True,5843,15.967093067787022,242.71328814767838,1087.211654663086,146,0.7767561752059287,0.584
66,29.714583069399872,115.97510430437019,29.71463093,115.9748087,29.065392254229373,2.150475025177002,True,6060,37.22809861617648,250.25560289644542,1101.05908203125,99,0.7727137380904482,0.396
67,29.71395067320416,115.97499647620194,29.71392046,115.9747744,21.727620832739564,2.2149782180786133,True,6256,6.774928397742956,269.52752084940573,1085.5129699707031,100,0.7517049281717196,0.4
68,29.713309148540237,115.9750200074768,29.71320999,115.9747973,24.191848472101086,2.6659960746765137,True,6372,28.901277980733628,290.41047910699393,1145.8302917480469,85,0.7465501818214705,0.34
69,29.712461666315935,115.97492860858311,29.71249379,115.9747973,13.186342957888973,2.2662103176116943,True,6316,2.2655351607101957,286.0492196608072,1144.943618774414,76,0.7501630517256354,0.304
70,29.71184652374396,115.97495182441648,29.71178333,115.9747744,18.536456847184184,2.2668323516845703,True,6026,26.725508916438116,275.5620891278942,1044.2515869140625,112,0.7361152306770957,0.448
71,29.711002015455158,115.9749098384383,29.71107286,115.9747514,17.225878571617585,2.3088181018829346,True,6012,12.61087382586193,297.49338196240956,1120.7716522216797,76,0.7345637879288833,0.304
72,29.710398098481672,115.97504387472003,29.71036239,115.9748202,21.982628193320057,2.721630096435547,True,6342,40.87875455431113,275.4577288097724,1090.632583618164,142,0.7474330650419927,0.568
73,29.709733766610505,115.97500071420112,29.70964619,115.9747858,22.947330124465516,2.760241746902466,True,6671,11.714704775051661,277.5299568777371,1125.9234771728516,104,0.753509041684961,0.416
74,29.70886262799023,115.9748971763066,29.70893573,115.97474,17.234732536348197,2.0607833862304688,True,6565,15.224052034768878,246.43174984973032,1125.9248962402344,77,0.7811294956949331,0.308
75,29.70825100731746,115.97493942976762,29.70821953,115.9747858,15.257565740154137,2.07077956199646,True,6273,25.376721513628155,287.83645410600786,1145.831787109375,127,0.7487969374351695,0.508
76,29.707527326600452,115.97495004724252,29.70750906,115.9747973,14.903810422898221,2.3904993534088135,True,6319,32.44036997875789,335.55613595870676,1202.7083129882812,97,0.720999570440338,0.388
77,29.706658551061004,115.97484953515676,29.70679286,115.9747744,16.621810171770548,2.1557610034942627,True,6495,20.081233948531054,288.29286507023,1176.7212524414062,50,0.7550032648156109,0.2
78,29.705953097696177,115.97485599452331,29.7060824,115.9747744,16.413043327374638,1.7826292514801025,True,6483,33.201315644449785,287.6971822826324,1169.7415313720703,92,0.7540506389089454,0.368
79,29.705286452176964,115.97492339424758,29.7053662,115.9747973,15.078535877973545,2.204730272293091,True,6464,28.67893911977927,291.5995477599201,1160.0391693115234,92,0.7486295674541897,0.368
81,29.706297701908543,115.97706571210546,29.7064114,115.9768709,22.68877176204975,2.3264381885528564,True,6114,20.775596192799245,275.4052088420987,1156.2416534423828,184,0.7618099918627239,0.736
