num,filename,date,lat,lon,height,Omega,Kappa,Phi1,Phi2
1,11_0001.JPG,2023-10-19T10:37:59,38.80951398,101.0395144,1970.83,13.44159,11.631043,95.993349,90.13772
2,11_0002.JPG,2023-10-19T10:41:35,38.80929625,101.0376809,2399.98,23.62305,3.964868,10.370536,17.016847
3,11_0003.JPG,2023-10-19T10:47:17,38.85061224,101.017318,2573.55,0.911003,1.037054,89.690813,90.424199
4,11_0004.JPG,2023-10-19T10:47:22,38.85060651,101.0188077,2573.45,1.151645,3.729955,88.991805,89.673625
5,11_0005.JPG,2023-10-19T10:47:27,38.85061797,101.0203088,2573.64,5.345696,2.360586,88.275607,89.123585
6,11_0006.JPG,2023-10-19T10:47:32,38.85061797,101.0217985,2573.38,3.993516,2.154321,88.355822,88.945968
7,11_0007.JPG,2023-10-19T10:47:37,38.85059505,101.0232996,2573.69,-0.154699,1.736062,88.166746,88.968886
8,11_0008.JPG,2023-10-19T10:47:42,38.85061224,101.0248008,2573.35,1.249048,2.498096,90.080425,90.498684
9,11_0009.JPG,2023-10-19T10:47:47,38.85059505,101.0262905,2573.75,2.068378,1.375099,90.613275,90.584627
10,11_0010.JPG,2023-10-19T10:47:52,38.85062943,101.0277916,2573.55,7.041651,1.781899,90.332526,89.73665
11,11_0011.JPG,2023-10-19T10:47:57,38.85059505,101.0292813,2572.95,1.105809,4.279995,89.816864,90.263771
12,11_0012.JPG,2023-10-19T10:48:02,38.85060651,101.0307825,2573.19,1.071431,3.39191,88.481872,89.169422
13,11_0013.JPG,2023-10-19T10:48:07,38.85059505,101.0322836,2573.79,-0.492744,1.661578,89.163692,89.759568
14,11_0014.JPG,2023-10-19T10:48:11,38.85059505,101.0337733,2573.27,-0.567228,3.815899,88.871484,89.347039
15,11_0015.JPG,2023-10-19T10:48:16,38.8506237,101.0352745,2573.25,1.776169,2.331938,89.965833,89.805405
16,11_0016.JPG,2023-10-19T10:48:21,38.85060078,101.0367642,2573.61,0.183346,2.30902,90.166368,89.570492
17,11_0017.JPG,2023-10-19T10:48:26,38.85059505,101.0382653,2573.32,-0.171887,3.357533,90.613275,90.189287
18,11_0018.JPG,2023-10-19T10:48:31,38.85061224,101.039755,2573.69,1.105809,1.111538,90.470036,89.851241
19,11_0019.JPG,2023-10-19T10:48:36,38.85059505,101.0412561,2573.25,0.8136,2.119944,89.003264,88.77981
20,11_0020.JPG,2023-10-19T10:48:41,38.85061224,101.0427573,2573.4,0.985487,3.987786,90.172098,89.782486
21,11_0021.JPG,2023-10-19T10:48:46,38.85059505,101.044247,2573.46,-0.933921,2.337668,90.939861,90.619005
22,11_0022.JPG,2023-10-19T10:48:51,38.85060651,101.0457481,2573.49,2.125673,3.059595,90.424199,89.87416
23,11_0023.JPG,2023-10-19T10:48:56,38.85060651,101.0472378,2573.52,0.028648,2.807493,90.246582,89.576222
24,11_0024.JPG,2023-10-19T10:49:01,38.85060651,101.048739,2573.8,1.174563,0.825059,92.257664,90.693489
25,11_0025.JPG,2023-10-19T10:49:06,38.85059505,101.0502287,2573.68,0.699009,2.687172,92.022751,89.839782
26,11_0026.JPG,2023-10-19T10:49:11,38.85061797,101.0517298,2573.34,3.082513,3.351803,92.246205,90.097613
27,11_0027.JPG,2023-10-19T10:49:16,38.85060078,101.0532195,2573.6,0.796411,2.658524,90.424199,89.112126
28,11_0028.JPG,2023-10-19T10:49:21,38.85059505,101.0547207,2573.48,0.699009,2.881978,90.080425,88.968886
29,11_0029.JPG,2023-10-19T10:49:26,38.85060078,101.0562218,2573.17,3.042406,3.580986,91.335202,89.610599
30,11_0030.JPG,2023-10-19T10:49:31,38.85061224,101.0577115,2573.91,2.950733,1.375099,90.842458,89.18661
31,11_0031.JPG,2023-10-19T10:49:35,38.85060078,101.0592012,2573.29,-0.933921,2.870519,91.283636,90.343985
32,11_0032.JPG,2023-10-19T10:49:40,38.85061797,101.0607023,2573.44,1.501149,3.191375,91.048723,89.387146
33,11_0033.JPG,2023-10-19T10:49:45,38.85060078,101.0622035,2573.54,-2.03973,2.154321,93.512442,91.272177
34,11_0034.JPG,2023-10-19T10:49:50,38.85060078,101.0637046,2573.87,0.905273,1.988164,92.080047,90.028858
35,11_0035.JPG,2023-10-19T10:49:55,38.85059505,101.0651943,2573.37,0.693279,3.076783,92.509766,90.200746
36,11_0036.JPG,2023-10-19T10:50:00,38.85059505,101.0666955,2573.64,0.263561,0.561499,91.323743,89.117855
37,11_0037.JPG,2023-10-19T10:50:05,38.85060651,101.0681852,2573.25,-1.317803,3.311696,91.77638,89.725191
38,11_0038.JPG,2023-10-19T10:50:10,38.85061224,101.0696863,2574.07,1.552716,1.787628,92.807704,89.87416
39,11_0039.JPG,2023-10-19T10:50:15,38.85061224,101.071176,2573.23,1.317803,3.815899,93.197315,90.063236
40,11_0040.JPG,2023-10-19T10:50:20,38.85061224,101.0726772,2573.78,0.905273,0.040107,92.567061,89.879889
41,11_0041.JPG,2023-10-19T10:50:25,38.85059505,101.0741668,2573.63,0.057296,2.492366,93.919242,90.533061
42,11_0042.JPG,2023-10-19T10:50:30,38.85060078,101.075668,2573.32,1.329262,3.678389,92.807704,89.765298
